sentence_index,sentence,phrase,phrase_id,sentiment_value,sentiment_class,sentiment_cls_value,splitset_label
3213,"As banal as the telling may be -- and at times , All My Loved Ones more than flirts with kitsch -- the tale commands attention .","As banal as the telling may be -- and at times , All My Loved Ones more than flirts with kitsch -- the tale commands attention .",64082,0.65278,Positive,3,1
3214,"Romantic comedy and Dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here .","Romantic comedy and Dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here .",68508,0.80556,Very_Positive,4,1
3215,"The most wondrous love story in years , it is a great film .","The most wondrous love story in years , it is a great film .",69719,0.97222,Very_Positive,4,1
3216,"Some movies suck you in despite their flaws , and Heaven is one such beast .","Some movies suck you in despite their flaws , and Heaven is one such beast .",68881,0.80556,Very_Positive,4,1
3218,"With Spy Kids 2 : The Island of Lost Dreams , however , Robert Rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking .","With Spy Kids 2 : The Island of Lost Dreams , however , Robert Rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking .",70980,0.83333,Very_Positive,4,1
3219,"Based on Dave Barry 's popular book of the same name , the movie benefits from having a real writer plot out all of the characters ' moves and overlapping story .","Based on Dave Barry 's popular book of the same name , the movie benefits from having a real writer plot out all of the characters ' moves and overlapping story .",64257,0.73611,Positive,3,1
3220,Bouquet gives a performance that is masterly .,Bouquet gives a performance that is masterly .,64439,0.88889,Very_Positive,4,1
3221,A poignant comedy that offers food for thought .,A poignant comedy that offers food for thought .,63263,0.88889,Very_Positive,4,1
3222,... a series of tales told with the intricate preciseness of the best short story writing .,... a series of tales told with the intricate preciseness of the best short story writing .,62559,0.875,Very_Positive,4,1
3223,"If you 're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life , Eisenstein delivers .","If you 're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life , Eisenstein delivers .",66271,0.66667,Positive,3,1
3224,"This filmed Tosca -- not the first , by the way -- is a pretty good job , if it 's filmed Tosca that you want .","This filmed Tosca -- not the first , by the way -- is a pretty good job , if it 's filmed Tosca that you want .",70199,0.65278,Positive,3,1
3225,"I 'll stay with the stage versions , however , which bite cleaner , and deeper .","I 'll stay with the stage versions , however , which bite cleaner , and deeper .",66106,0.22222,Negative,1,1
3226,"While the path may be familiar , first-time director Denzel Washington and a top-notch cast manage to keep things interesting .","While the path may be familiar , first-time director Denzel Washington and a top-notch cast manage to keep things interesting .",70910,0.75,Positive,3,1
3227,An engaging criminal romp that will have viewers guessing just who 's being conned right up to the finale .,An engaging criminal romp that will have viewers guessing just who 's being conned right up to the finale .,63869,0.75,Positive,3,1
3228,"The picture runs a mere 84 minutes , but it 's no glance .","The picture runs a mere 84 minutes , but it 's no glance .",69823,0.70833,Positive,3,1
3229,"It 's a head-turner -- thoughtfully written , beautifully read and , finally , deeply humanizing .","It 's a head-turner -- thoughtfully written , beautifully read and , finally , deeply humanizing .",66482,0.98611,Very_Positive,4,1
3230,It asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .,It asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .,66699,0.79167,Positive,3,1
3231,"It is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .","It is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .",66735,0.63889,Positive,3,1
3232,`` Barbershop '' is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story .,`` Barbershop '' is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story .,227430,0.77778,Positive,3,1
3233,"Tully is in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience .","Tully is in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience .",70500,0.88889,Very_Positive,4,1
3234,I like this movie a lot .,I like this movie a lot .,66181,0.88889,Very_Positive,4,1
3235,"I like that Smith , he 's not making fun of these people , he 's not laughing at them .","I like that Smith , he 's not making fun of these people , he 's not laughing at them .",66180,0.72222,Positive,3,1
3236,... the implication is Kissinger may have decided that -- when it comes to truncheoning -- it 's better to give than to receive .,... the implication is Kissinger may have decided that -- when it comes to truncheoning -- it 's better to give than to receive .,221843,0.55556,Neutral,2,1
3237,` What 's the Russian word for Wow !? ',` What 's the Russian word for Wow !? ',227385,0.77778,Positive,3,1
3238,Kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope .,Kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope .,67007,0.625,Positive,3,1
3239,I had more fun watching Spy than I had with most of the big summer movies .,I had more fun watching Spy than I had with most of the big summer movies .,66157,0.88889,Very_Positive,4,1
3240,"What Lee does so marvelously compelling is present Brown as a catalyst for the struggle of black manhood in restrictive and chaotic America ... sketchy but nevertheless gripping portrait of Jim Brown , a celebrated wonder in the spotlight","What Lee does so marvelously compelling is present Brown as a catalyst for the struggle of black manhood in restrictive and chaotic America ... sketchy but nevertheless gripping portrait of Jim Brown , a celebrated wonder in the spotlight",70799,0.69444,Positive,3,1
3241,"Murder by Numbers ' is n't a great movie , but it 's a perfectly acceptable widget .","Murder by Numbers ' is n't a great movie , but it 's a perfectly acceptable widget .",67724,0.58333,Neutral,2,1
3242,"For those of an indulgent , slightly sunbaked and summery mind , Sex and Lucia may well prove diverting enough .","For those of an indulgent , slightly sunbaked and summery mind , Sex and Lucia may well prove diverting enough .",65601,0.76389,Positive,3,1
3244,"A well-done film of a self-reflexive , philosophical nature .","A well-done film of a self-reflexive , philosophical nature .",63555,0.81944,Very_Positive,4,1
3245,"Texan director George Ratliff had unlimited access to families and church meetings , and he delivers fascinating psychological fare .","Texan director George Ratliff had unlimited access to families and church meetings , and he delivers fascinating psychological fare .",69189,0.84722,Very_Positive,4,1
3246,"The rich performances by Friel -- and especially Williams , an American actress who becomes fully English -- round out the square edges .","The rich performances by Friel -- and especially Williams , an American actress who becomes fully English -- round out the square edges .",69873,0.72222,Positive,3,1
3247,"The new Insomnia is a surprisingly faithful remake of its chilly predecessor , and when it does elect to head off in its own direction , it employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities .","The new Insomnia is a surprisingly faithful remake of its chilly predecessor , and when it does elect to head off in its own direction , it employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities .",69772,0.79167,Positive,3,1
